time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.960000000000003,-1.04993210995,8.61939251098,24.619900908,0.177845682986,0.0416290104161,0.0,-0.623763535386,5.2192921937,5.53193134818,-0.0797619609556,0.0178865948398,0.0,439.2759519619314,438.8505521456449,439.2899499959173,438.6704837088487
4.020000000000002,-1.08822985243,8.93546193447,24.9544609941,0.173182045589,0.0452922506315,0.0,-0.65316149308,5.31561545997,5.61967972759,-0.076951111414,0.0343569788995,0.0,472.23656335873665,473.5056292367109,471.664191761958,471.876699974606
4.080000000000001,-1.12835020109,9.25710531139,25.2938240693,0.170564107467,0.0505728785519,0.0,-0.68466464016,5.40535255759,5.69201409025,-0.0936866326456,0.0528480257284,0.0,468.64040648312664,470.07658223272824,468.3140705602289,467.0050452888956
4.14,-1.17049679241,9.5841317663,25.6380917452,0.165298865155,0.0556950121376,0.0,-0.720732093402,5.49473254144,5.78316078587,-0.101532246067,0.0362987991799,0.0,474.98575875989775,473.7158333037423,475.83580860226414,475.227436608165
4.199999999999998,-1.21487479505,9.91631641343,25.987380182,0.164908887002,0.0580392613159,0.0,-0.758736943344,5.57780805656,5.85929293629,-0.0765474164716,0.0397245166305,0.0,471.86768107629837,472.13269174955536,469.7235215243772,471.6506924766482
4.259999999999997,-1.26172071474,10.253871015,26.3435329479,0.172913011165,0.0613636550285,0.0,-0.803080419326,5.67461180642,6.01114397556,-0.0388495008876,0.0492178071551,0.0,494.26360713895315,494.96372110720904,493.87870186776195,496.6493481158577
4.319999999999996,-1.31111184948,10.5966398064,26.7046347811,0.170778852613,0.0847561048858,0.0,-0.845411024304,5.7506071841,6.0253221084,-0.03504391088,-0.00152188600973,0.0,457.9456433546055,453.8911889015596,456.0956992040106,456.3989866160341
4.379999999999995,-1.36316060601,10.9434555652,27.0639706466,0.171746911949,0.084685366115,0.0,-0.889577554315,5.80991341809,5.95287463748,-0.0170106456353,-0.00469889639711,0.0,428.7366473962058,428.46660918225837,427.7666811462403,429.29970087197427
4.439999999999993,-1.41804933418,11.294195676,27.4211488659,0.171098666792,0.0849894455526,0.0,-0.940080692909,5.88122023301,5.95300932729,-0.0250024227814,-0.0143700939275,0.0,451.3212657114976,450.5399215655694,452.28576126624205,451.6415231236866
4.499999999999992,-1.47607339068,11.6493965924,27.7794837943,0.176238448372,0.0850501149301,0.0,-0.994035961208,5.95916870174,5.99094866184,-0.0544555859191,-0.0261618944788,0.0,463.34736556096686,462.4192392719882,465.3969955204251,463.0848479814796
4.559999999999991,-1.53718849549,12.0090181182,28.1383679825,0.173233077587,0.0856164319155,0.0,-1.04318620012,6.027809332,5.97201390788,-0.0613897178102,-0.0113069429933,0.0,445.8290148977655,447.0414155619505,446.8585571379644,446.2906036132819
4.6199999999999894,-1.60109459234,12.3723334664,28.4941996079,0.169844852491,0.085345926041,0.0,-1.08705655842,6.08236374227,5.88960257037,-0.0686613308632,-0.0196055142845,0.0,425.2935788469791,424.5820950090915,425.95443240541994,425.3287718163373
4.679999999999988,-1.667544169,12.7386649023,28.8441194867,0.165790349293,0.0846428567313,0.0,-1.12794942976,6.12833718796,5.77517679415,-0.0668183587981,-0.0131746083514,0.0,412.69204618502744,413.2595023279028,413.0619594086408,413.22063694603895
4.739999999999987,-1.73683080637,13.1083966945,29.1915995257,0.161927901926,0.0876866014683,0.0,-1.1818598142,6.19549718651,5.8073632004,-0.0723821958141,0.00710905672991,0.0,458.39910512607185,460.0085912600502,459.91490287631177,459.47051697161777
4.799999999999986,-1.80956498063,13.4823460084,29.542780362,0.160694441919,0.0897221172856,0.0,-1.24276188453,6.26909892133,5.89809408089,-0.0542285839276,0.0198559800106,0.0,476.6234429100417,477.59675667195944,477.45452955660824,478.8348996921414
4.859999999999984,-1.88561765653,13.8599797745,29.8951824615,0.160400984235,0.0937035267168,0.0,-1.29268640428,6.31859393901,5.84883266395,-0.0743146968757,0.000318944917854,0.0,435.43734335973375,433.799349568997,436.30319475218835,434.6197531611305
4.919999999999983,-1.96516877582,14.2412687674,30.2490951539,0.159172016997,0.0997116799699,0.0,-1.359599116,6.39064066433,5.94756840068,-0.0557912420547,-0.0277161268558,0.0,481.70269750624425,479.5775530091282,480.31904254962245,481.7189851054103
4.979999999999982,-2.04868226327,14.6265914938,30.6074726904,0.157064304823,0.0980469030649,0.0,-1.42401247322,6.45306928867,5.99807802199,-0.069247705581,-0.0278102756248,0.0,467.8482500965124,467.84076633913753,467.85850123480515,466.8069714441309
5.0399999999999805,-2.13583663575,15.0152696382,30.9669028533,0.15331666672,0.0967497819389,0.0,-1.48106377873,6.50241373268,5.98312390212,-0.0775409513323,-0.0357942041313,0.0,447.97732432295504,447.3271718599013,447.94920631870383,447.270151498212
